,duration,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,location,match_id,minute,off_camera,out,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,team,team_id,timestamp,type,under_pressure,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_lost_in_play
112788,0.0,,,No Touch,Set,Standing,Goal Conceded,f7f2e127-f45b-4465-a664-d661e52a03a5,2479,"[2.6, 42.9]",3857263,61,,,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,131,Spain,772,['2691d76f-1404-420e-b0d6-cef56bcb9e3e'],34,Germany,770,00:16:34.529,Goal Keeper,,,,,,
112789,0.0,,"[1.0, 39.5]",,Set,,Shot Faced,8d659cce-d711-4952-b616-2bf70b08ecf6,2510,"[1.0, 39.5]",3857263,63,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,134,Germany,770,['56cf174c-b165-462c-9470-c58b98582084'],25,Spain,772,00:18:25.730,Goal Keeper,,,,,,
112790,0.0,,"[2.4, 39.4]",,Set,,Shot Faced,1924394c-3670-4608-a780-a2a2d9dd97ec,2544,"[2.4, 39.4]",3857263,64,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,136,Spain,772,['41107ba9-8e53-46f5-bce7-1e642670ddbd'],27,Germany,770,00:19:27.734,Goal Keeper,,,,,,
112791,0.0,Right Foot,,Clear,,,Keeper Sweeper,831d6293-b2c0-425b-b93a-95ec025d57c5,2696,"[21.2, 50.8]",3857263,68,,,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,143,Spain,772,['385389fd-626e-44a0-8e3e-ce2c3ca57d94'],37,Germany,770,00:23:37.819,Goal Keeper,,,,,,
112792,0.0,,"[2.2, 38.1]",,Set,,Shot Faced,b49d80de-a609-4fb7-b0ad-013425925834,2849,"[2.2, 38.1]",3857263,72,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,148,Germany,770,['76175416-4f79-4822-9301-89fb55e0c670'],0,Spain,772,00:27:00.740,Goal Keeper,,,,,,
112793,0.0,Right Hand,,In Play Safe,Set,Standing,Shot Saved,0f870571-a670-4d91-9beb-a1891e11ab33,2866,"[4.2, 36.2]",3857263,72,,,2,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,150,Germany,770,['af499a76-4228-4c73-ac58-6d72bfab6cbe'],43,Spain,772,00:27:43.437,Goal Keeper,,,,,,
112794,0.0,,"[2.6, 43.2]",,Set,,Shot Faced,cbd498d0-dfc4-4ce3-b881-f8929596527a,2876,"[2.6, 43.2]",3857263,72,,,2,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,150,Germany,770,['b18b6639-0ebc-4694-bf73-aa60ae3809e9'],50,Spain,772,00:27:50.448,Goal Keeper,,,,,,
112795,0.0,,"[1.0, 39.0]",,Set,,Shot Faced,4e249070-e0d7-4917-b7cc-7e3418338b5d,2880,"[1.0, 39.0]",3857263,73,,,2,From Corner,Unai Simón Mendibil,11748.0,Goalkeeper,151,Germany,770,['ae7733ba-83df-4279-bf3e-44e79f259634'],18,Spain,772,00:28:18.086,Goal Keeper,,,,,,
112796,0.0,,"[2.0, 39.9]",,Set,,Shot Faced,4be45d0f-23dc-48b5-a277-c5ecdc3ddbc2,3184,"[2.0, 39.9]",3857263,80,,,2,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,165,Germany,770,['5f4dcf59-2b71-4b64-8702-cf80f56a3680'],19,Spain,772,00:35:19.662,Goal Keeper,,,,,,
112797,0.0,,,No Touch,Set,Standing,Goal Conceded,a5a9c608-8ac8-4b6b-9461-6cfdf4b2ade8,3243,"[3.2, 36.2]",3857263,82,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,169,Germany,770,['455f90a4-e346-4767-b04d-390b5676561d'],25,Spain,772,00:37:25.859,Goal Keeper,,,,,,
112798,0.0,,,Success,,,Collected,f99e261e-2e26-4279-83c8-a4e1a11e74af,3601,"[3.9, 42.7]",3857263,95,,,2,From Keeper,Unai Simón Mendibil,11748.0,Goalkeeper,189,Spain,772,['8438bb2e-7471-4a4c-b386-6411e5580a34'],44,Spain,772,00:50:44.853,Goal Keeper,,,,,,
115998,0.0,,"[2.1, 42.3]",,Set,,Shot Faced,a418cbd2-ad94-4d8a-800d-906825c11da2,224,"[2.1, 42.3]",3857259,5,,,1,Regular Play,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,14,Serbia,786,['fff48b03-5eb5-43fb-9332-f3e89f3dde97'],39,Cameroon,2722,00:05:39.939,Goal Keeper,,,,,,
115999,0.0,,"[1.5, 36.4]",,Set,,Shot Faced,4986052b-26ea-451a-a404-bde20d011c27,421,"[1.5, 36.4]",3857259,10,,,1,Regular Play,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,22,Serbia,786,['6e875c52-8f7c-464a-b739-b0ab797b1418'],3,Cameroon,2722,00:10:03.076,Goal Keeper,,,,,,
116000,0.0,,"[2.2, 43.3]",,Set,,Shot Faced,580db681-210f-4650-a882-549d1f2186c3,437,"[2.2, 43.3]",3857259,10,,,1,Regular Play,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,22,Serbia,786,['c50ed972-f480-480b-a373-59915ecbf39f'],15,Cameroon,2722,00:10:15.117,Goal Keeper,,,,,,
116001,0.0,,"[3.2, 39.6]",,Set,,Shot Faced,9f3afd5a-979f-498e-88ce-e60091185f56,526,"[3.2, 39.6]",3857259,15,,,1,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,31,Cameroon,2722,['6d7e846c-96ab-4f14-869e-c18aabfe5d73'],13,Serbia,786,00:15:13.283,Goal Keeper,,,,,,
116002,0.0,,"[3.7, 41.0]",,Set,,Shot Faced,c897c133-101d-4e66-88c0-362d7b275484,556,"[3.7, 41.0]",3857259,16,,,1,From Throw In,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,34,Serbia,786,['59d6ae9d-1d83-4d25-b755-f8dba2162788'],22,Cameroon,2722,00:16:22.455,Goal Keeper,,,,,,
116003,0.0,Both Hands,,Touched Out,Set,Standing,Shot Saved,531c2b2b-667b-4814-b506-a442ab3bf9db,617,"[2.1, 35.9]",3857259,18,,,1,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,38,Cameroon,2722,['63704836-bf38-4d6a-9517-ca6d31f7561a'],38,Serbia,786,00:18:38.197,Goal Keeper,,,,,,
116004,0.0,,"[1.9, 38.1]",,Set,,Shot Faced,a6b19698-e265-4ef9-8d36-4fff3c402e96,624,"[1.9, 38.1]",3857259,19,,,1,From Corner,Vanja Milinković Savić,20600.0,Goalkeeper,39,Cameroon,2722,['956c7899-76e9-4340-84d8-0d5f0dced8a5'],31,Serbia,786,00:19:31.820,Goal Keeper,,,,,,
116005,0.0,,,Success,,,Collected,3f1238cd-7af7-42f8-b899-210da9d9c5ae,671,"[7.3, 42.9]",3857259,22,,,1,From Keeper,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,43,Cameroon,2722,['fa7bdcfc-5aeb-4a58-8bba-23cb91bad58b'],7,Cameroon,2722,00:22:07.767,Goal Keeper,,,,,,
116006,0.0,,"[1.6, 41.9]",,Set,,Shot Faced,e0cced4a-e831-4c61-9a9a-688776c61a68,809,"[1.6, 41.9]",3857259,28,,,1,From Corner,Vanja Milinković Savić,20600.0,Goalkeeper,52,Cameroon,2722,['fbe698cc-7aae-406b-bf76-b2d712682bb3'],6,Serbia,786,00:28:06.743,Goal Keeper,,,,,,
116007,0.0,,,No Touch,Moving,Standing,Goal Conceded,33ab83c4-07f0-4339-8622-d5ca26d01e13,812,"[1.1, 42.2]",3857259,28,,,1,From Corner,Vanja Milinković Savić,20600.0,Goalkeeper,52,Cameroon,2722,['1bc4f414-84ee-4b11-8dd6-c4f16f045f79'],7,Serbia,786,00:28:07.246,Goal Keeper,,,,,,
116008,0.0,,,Collected Twice,,,Collected,5236d52d-b01d-4128-bd82-cce04a662d4b,912,"[9.9, 39.7]",3857259,32,,,1,From Keeper,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,60,Cameroon,2722,['2d5066e2-4763-43a9-b6e6-4d45ab6677cc'],12,Cameroon,2722,00:32:12.977,Goal Keeper,,,,,,
116009,0.0,,,Claim,,,Keeper Sweeper,6b6f2af8-a620-4182-8197-fbbd2a506125,1280,"[3.9, 22.6]",3857259,41,,,1,From Keeper,Vanja Milinković Savić,20600.0,Goalkeeper,74,Serbia,786,['9240837f-6de5-49c0-a2ff-7e04e0d3c541'],43,Serbia,786,00:41:43.773,Goal Keeper,,,,,,
116010,0.0,Right Hand,,In Play Danger,Set,Standing,Shot Saved,8a2b1027-e019-4a65-adbb-fc8d08044f20,1339,"[4.9, 35.2]",3857259,42,,,1,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,76,Serbia,786,['4fa88e0c-e4a4-4305-9df9-b174e12bdc2a'],44,Serbia,786,00:42:44.696,Goal Keeper,,,,,,
116011,0.0,,"[3.3, 35.5]",,Set,,Shot Faced,bc5e0f2b-c4f1-491f-8638-ed2dfda095c6,1342,"[3.3, 35.5]",3857259,42,,,1,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,76,Serbia,786,['7281b78f-94ac-444c-82c5-865819c99ca5'],46,Serbia,786,00:42:46.215,Goal Keeper,,,,,,
116012,0.0,,,No Touch,Set,Standing,Goal Conceded,9b7bacb3-cd74-49a4-81bb-7ec26a548ebf,1435,"[2.1, 39.1]",3857259,45,,,1,From Free Kick,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,80,Serbia,786,['b0559f23-a6cd-4e75-aa8d-9a7e319ed91c'],22,Cameroon,2722,00:45:22.933,Goal Keeper,,,,,,
116013,0.0,,,In Play Danger,,,Punch,7b2796c1-9f6e-4325-804c-2c1250b83fa6,1466,"[6.2, 38.0]",3857259,47,,,1,From Throw In,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,82,Serbia,786,['c455283b-c620-43df-8c5e-f292e77e9522'],22,Cameroon,2722,00:47:22.639,Goal Keeper,,,,,,
116014,0.0,Left Hand,,Touched In,Set,Diving,Goal Conceded,0689628e-d64c-4a3d-9788-3fbf0dc98a9a,1494,"[3.8, 38.7]",3857259,47,,,1,From Throw In,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,83,Serbia,786,['834307f3-a14a-46f5-b9f6-35b2c369deab'],53,Cameroon,2722,00:47:53.318,Goal Keeper,,,,,,
116015,0.0,,"[6.3, 37.8]",,Set,,Shot Faced,549d8e25-8e75-4376-9429-79356b9a905a,1525,"[6.3, 37.8]",3857259,50,,,1,From Throw In,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,85,Serbia,786,['db45ecaa-48e5-49de-9818-beb0e34c81f4'],0,Cameroon,2722,00:50:00.385,Goal Keeper,,,,,,
116016,0.0,,,In Play Danger,,,Punch,65e7f6ab-e349-4e8c-ab10-acfa1ec33934,1527,"[3.3, 40.6]",3857259,51,,,1,From Corner,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,86,Serbia,786,['7bdb5218-9cef-4dcf-a498-c78ccab5a351'],11,Cameroon,2722,00:51:11.544,Goal Keeper,,,,,,
116017,0.0,,"[3.0, 38.5]",,Set,,Shot Faced,54ba5bc4-ca57-4012-80e5-3e287354edd6,1531,"[3.0, 38.5]",3857259,51,,,1,From Corner,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,86,Serbia,786,['348a4d04-bf64-4869-8168-2ce3a2de691d'],13,Cameroon,2722,00:51:13.592,Goal Keeper,,,,,,
116018,0.0,,,No Touch,Prone,Standing,Goal Conceded,c06e3b10-a25f-4e94-addc-a3b6455fd069,1855,"[7.0, 33.6]",3857259,52,,,2,Regular Play,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,105,Serbia,786,['942d38b7-cb83-4ab9-9bb5-6dd9978ec7b4'],26,Cameroon,2722,00:07:26.800,Goal Keeper,,,,,,
116019,0.0,,"[3.5, 37.9]",,Set,,Shot Faced,935f520d-4c87-4f42-a114-2109cb532820,2024,"[3.5, 37.9]",3857259,59,,,2,From Counter,Vanja Milinković Savić,20600.0,Goalkeeper,114,Cameroon,2722,['0ce0009b-4a39-47d3-9f48-eb9928a0429e'],40,Serbia,786,00:14:40.778,Goal Keeper,,,,,,
116020,0.0,Both Hands,,Success,Set,Standing,Shot Saved,d6bc3a52-204b-447e-8267-8c504a59bf43,2133,"[2.7, 43.4]",3857259,61,,,2,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,120,Serbia,786,['32b95220-2f70-4fa7-beaa-c6c87351284e'],53,Serbia,786,00:16:53.759,Goal Keeper,,,,,,
116021,0.0,,"[11.0, 37.3]",,Set,,Shot Faced,a6d0f2a7-8415-4029-9854-db3ad5d3c70c,2142,"[11.0, 37.3]",3857259,62,,,2,From Keeper,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,121,Serbia,786,['08d15c0f-1491-4a99-a31f-66953a94e3c2'],24,Cameroon,2722,00:17:24.286,Goal Keeper,,,,,,
116022,0.0,,,No Touch,Set,Standing,Goal Conceded,917f3870-a015-4ab3-a003-2970b257322a,2159,"[12.5, 32.8]",3857259,62,,,2,From Goal Kick,Vanja Milinković Savić,20600.0,Goalkeeper,122,Cameroon,2722,['8c527e2f-0ed2-4899-a5f8-a1ebb5f20fbe'],54,Serbia,786,00:17:54.769,Goal Keeper,,,,,,
116023,0.0,,,No Touch,Moving,Diving,Goal Conceded,7dfe52a1-c200-403d-a4cc-96f485c6ae49,2229,"[3.3, 40.3]",3857259,65,,,2,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,124,Cameroon,2722,['9b099e15-1703-4790-950c-dc2f2286f030'],25,Serbia,786,00:20:25.431,Goal Keeper,,,,,,
116024,0.0,,,Collected Twice,,,Collected,75dc97e3-8b12-44f0-bceb-29ede3623d42,2299,"[6.7, 41.9]",3857259,68,,,2,From Keeper,Vanja Milinković Savić,20600.0,Goalkeeper,130,Serbia,786,['c4b9a846-dbdb-4896-869f-7c7fda31fd4d'],31,Serbia,786,00:23:31.334,Goal Keeper,,,,,,
116025,0.0,,"[2.2, 38.4]",,Set,,Shot Faced,291175d9-8d26-4692-bd5a-6b11ec2fe682,2346,"[2.2, 38.4]",3857259,69,,,2,From Corner,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,131,Serbia,786,['f0942304-b4f7-4258-a61a-344dff7e7e81'],59,Cameroon,2722,00:24:59.624,Goal Keeper,,,,,,
116026,0.0,,,Success,,,Collected,4bb0f4e3-b1b0-4da7-8195-2415e7edd2b4,2483,"[8.4, 36.5]",3857259,73,,,2,From Keeper,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,141,Cameroon,2722,['4f6afdd9-000b-45ce-80e6-ee8606111699'],22,Cameroon,2722,00:28:22.175,Goal Keeper,,,,,,
116027,0.0,Right Foot,,In Play Danger,Set,Standing,Shot Saved,f8a5e1e7-684a-4b46-a436-7b7dc962e803,2570,"[6.3, 30.1]",3857259,75,,,2,From Free Kick,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,142,Serbia,786,['3658dddb-c25e-4c90-9be6-41f0e7855c7b'],53,Cameroon,2722,00:30:53.203,Goal Keeper,,,,,,
116028,0.0,,"[4.8, 37.5]",,Set,,Shot Faced,b64863e7-4b13-4dfc-97a3-9464a3ffc3d3,2676,"[4.8, 37.5]",3857259,77,,,2,Regular Play,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,144,Serbia,786,['176c100d-41b4-4ab8-8565-a207c0c212f0'],25,Cameroon,2722,00:32:25.599,Goal Keeper,,,,,,
116029,0.0,Both Hands,,Saved Twice,Set,Standing,Shot Saved,7258431b-8beb-482d-a415-85ba09aae8bc,2935,"[5.3, 42.9]",3857259,86,,,2,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,159,Serbia,786,['938f1dab-80a2-4e77-9316-316690bfe074'],8,Serbia,786,00:41:08.257,Goal Keeper,,,,,,
116030,0.0,,"[2.7, 39.3]",,Set,,Shot Faced,d2f3c14a-a7dd-4290-8f5e-40efc59f929a,3035,"[2.7, 39.3]",3857259,88,,,2,Regular Play,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,174,Serbia,786,['5298859c-8b71-4dce-aa18-4438fecb0ed3'],5,Cameroon,2722,00:43:05.448,Goal Keeper,,,,,,
116031,0.0,Both Hands,,Success,Set,Standing,Shot Saved,911cfae0-3585-499c-a0bd-2ea84f6b19fa,3206,"[1.3, 42.3]",3857259,94,,,2,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,187,Serbia,786,['9d097c1c-0ad3-4426-a16a-ba1a44077176'],9,Serbia,786,00:49:09.353,Goal Keeper,,,,,,
116032,0.0,Both Hands,,Saved Twice,Set,Standing,Shot Saved,cf106705-692e-493e-b657-af0dedb90a4f,3224,"[3.9, 40.6]",3857259,94,,,2,From Throw In,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,190,Serbia,786,['8d1c8e6d-da40-4ec0-b572-b672cac97385'],43,Cameroon,2722,00:49:43.608,Goal Keeper,,,,,,
119786,0.0,,"[3.3, 37.4]",,Set,,Shot Faced,317a4bac-7c6b-4390-9f99-13565edbd4c9,89,"[3.3, 37.4]",3857295,2,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,8,Japan,778,['c29f9cfc-dd0b-45e4-b9d8-fba7eac56d14'],20,Costa Rica,795,00:02:20.820,Goal Keeper,,,,,,
119787,0.0,,"[1.5, 40.5]",,Set,,Shot Faced,a62025fa-cdb5-41d0-ad88-1ff4c7f2d567,114,"[1.5, 40.5]",3857295,3,,,1,From Free Kick,Shūichi Gonda,25719.0,Goalkeeper,10,Costa Rica,795,['b0021121-2dd2-4985-b636-7b420e330d97'],36,Japan,778,00:03:36.958,Goal Keeper,,,,,,
119788,0.0,,,Collected Twice,,,Collected,0e51619e-6ec4-4440-8d6e-2e3d82d4efbb,164,"[8.6, 35.6]",3857295,5,,,1,From Keeper,Shūichi Gonda,25719.0,Goalkeeper,14,Japan,778,['a4ca3268-8d49-47f1-9453-0173d0affccc'],40,Japan,778,00:05:40.102,Goal Keeper,,,,,,
119789,0.0,,,Claim,,,Keeper Sweeper,574a1439-6c99-4066-b735-f14d1008c4e3,790,"[13.6, 48.4]",3857295,19,,,1,From Keeper,Keylor Navas Gamboa,5597.0,Goalkeeper,43,Costa Rica,795,['db613fd7-0323-4b89-852c-e29d86c21524'],18,Costa Rica,795,00:19:18.056,Goal Keeper,,,,,,
119790,0.0,,"[2.0, 41.9]",,Set,,Shot Faced,734c080c-0ae2-4bef-976c-116b5f13251e,1572,"[2.0, 41.9]",3857295,34,,,1,Regular Play,Shūichi Gonda,25719.0,Goalkeeper,61,Costa Rica,795,['b6a7fe6e-e284-4beb-bef7-c11dc963e453'],15,Japan,778,00:34:15.249,Goal Keeper,,,,,,
119791,0.0,,"[2.1, 41.6]",,Set,,Shot Faced,be8ca54a-9080-4391-81a5-4ed96b1b3068,1579,"[2.1, 41.6]",3857295,34,,,1,Regular Play,Shūichi Gonda,25719.0,Goalkeeper,61,Costa Rica,795,['6f966acf-769b-4448-bfa4-f0733251f5e2'],19,Japan,778,00:34:19.816,Goal Keeper,,,,,,
119792,0.0,,"[2.5, 37.0]",,Set,,Shot Faced,8e674bc1-7940-4c62-9756-e0c09959213a,1765,"[2.5, 37.0]",3857295,37,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,66,Japan,778,['ae2d6fbb-ab5c-42c0-8432-2168798fd15a'],45,Costa Rica,795,00:37:45.346,Goal Keeper,,,,,,
119793,0.0,Right Hand,,In Play Danger,Set,Diving,Shot Saved,2509bb54-6355-447c-bbc7-24c55a5945f1,2113,"[1.3, 42.4]",3857295,45,,,2,From Kick Off,Keylor Navas Gamboa,5597.0,Goalkeeper,80,Japan,778,['38a3b9d9-941f-4596-a6bd-22fdfb0d527c'],25,Costa Rica,795,00:00:25.880,Goal Keeper,,,,,,
119794,0.0,,"[2.7, 38.9]",,Set,,Shot Faced,1ac446ed-5695-40ca-b192-80c1b18632f9,2117,"[2.7, 38.9]",3857295,45,,,2,From Kick Off,Keylor Navas Gamboa,5597.0,Goalkeeper,80,Japan,778,['5d9ec384-ccf7-4a74-b9f2-949d99257b65'],28,Costa Rica,795,00:00:28.614,Goal Keeper,,,,,,
119795,0.0,,"[1.9, 38.5]",,Set,,Shot Faced,84f114b6-5259-4a4f-896b-73a7f4b9eace,2181,"[1.9, 38.5]",3857295,47,,,2,From Throw In,Keylor Navas Gamboa,5597.0,Goalkeeper,84,Japan,778,['474f5401-5be9-4c9a-ac4e-cea580ed78f8'],10,Costa Rica,795,00:02:10.225,Goal Keeper,,,,,,
119796,0.0,Both Hands,,Success,Set,Standing,Shot Saved,dfa4c2df-2fa9-4695-b9d3-9da3a711de45,2185,"[0.9, 40.7]",3857295,47,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,85,Costa Rica,795,['e4a1682e-b583-4870-b9ae-b425699d0091'],14,Costa Rica,795,00:02:14.530,Goal Keeper,,,,,,
119797,0.0,,"[1.4, 39.7]",,Set,,Shot Faced,93bd2082-b308-43ce-8193-03cbd9e0aa31,2228,"[1.4, 39.7]",3857295,49,,,2,From Corner,Keylor Navas Gamboa,5597.0,Goalkeeper,93,Japan,778,['308cb56c-69ba-4cb1-a193-2d2dc7e365d3'],26,Costa Rica,795,00:04:26.902,Goal Keeper,,,,,,
119798,0.0,,"[2.0, 40.8]",,Set,,Shot Faced,9fdcfcfe-3d65-40e4-8140-05b0532d897f,2234,"[2.0, 40.8]",3857295,49,,,2,From Corner,Keylor Navas Gamboa,5597.0,Goalkeeper,93,Japan,778,['cb6a926f-d5d0-4d19-b180-d0937c128a6f'],29,Costa Rica,795,00:04:29.342,Goal Keeper,,,,,,
119799,0.0,,,Claim,,,Keeper Sweeper,40b351f2-491f-4fe6-8fd4-8f6944efd232,2236,"[1.5, 25.8]",3857295,49,,,2,From Keeper,Keylor Navas Gamboa,5597.0,Goalkeeper,94,Costa Rica,795,,32,Costa Rica,795,00:04:32.340,Goal Keeper,,,,,,
119800,0.0,,"[1.7, 42.7]",,Set,,Shot Faced,cfe6bf8c-fc84-4581-b5cf-c1eed9971240,2477,"[1.7, 42.7]",3857295,56,,,2,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,103,Japan,778,['1042aff6-c996-4845-be46-f816dce93ba1'],23,Costa Rica,795,00:11:23.046,Goal Keeper,,,,,,
119801,0.0,,"[1.0, 39.4]",,Set,,Shot Faced,ee90660b-d3e2-4d8d-89ae-12d3823e2494,2731,"[1.0, 39.4]",3857295,62,,,2,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,112,Japan,778,['2084b9c7-db07-4c9c-9602-174c5721d23b'],41,Costa Rica,795,00:17:41.933,Goal Keeper,,,,,,
119802,0.0,,"[1.5, 41.5]",,Set,,Shot Faced,2aed9021-6a34-453f-9017-55e3e5515956,3046,"[1.5, 41.5]",3857295,71,,,2,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,126,Japan,778,['e3e34b3b-791c-4445-a452-652246b7df3c'],22,Costa Rica,795,00:26:22.701,Goal Keeper,,,,,,
119803,0.0,,"[0.9, 39.4]",,Set,,Shot Faced,156a2b0f-a46b-4258-b3b3-5cb6c652b2c0,3051,"[0.9, 39.4]",3857295,71,,,2,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,126,Japan,778,['50c56c5f-eff7-46db-b540-1e8007a9de53'],25,Costa Rica,795,00:26:25.157,Goal Keeper,,,,,,
119804,0.0,Both Hands,,Touched In,Set,Diving,Goal Conceded,fef5882a-b22d-4e7d-aa65-4346b22af7c0,3318,"[4.1, 37.8]",3857295,80,,,2,Regular Play,Shūichi Gonda,25719.0,Goalkeeper,144,Japan,778,['9e06c7d1-2bd7-42ab-82b4-1328e72ca48d'],9,Japan,778,00:35:09.955,Goal Keeper,,,,,,
119805,0.0,Right Foot,,In Play Danger,Prone,Standing,Shot Saved,37cec61e-88ab-4965-b967-b883fa8c2eca,3613,"[2.2, 42.9]",3857295,87,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,153,Japan,778,['26b0b545-09b5-453e-9ea7-9e317a984728'],48,Costa Rica,795,00:42:48.537,Goal Keeper,,,,,,
119806,0.0,,,Claim,,,Keeper Sweeper,bacb3013-6ca0-4fb9-8e95-1331a3e4bf70,3617,"[4.1, 45.6]",3857295,87,,,2,From Keeper,Keylor Navas Gamboa,5597.0,Goalkeeper,154,Costa Rica,795,,51,Costa Rica,795,00:42:51.138,Goal Keeper,,,,,,
123506,0.0,Right Hand,,Touched Out,Set,Standing,Shot Saved,2fd747db-ca04-43d4-8006-7901c688ef73,228,"[7.8, 48.0]",3857283,4,,,1,Regular Play,Munir Mohand Mohamedi,5233.0,Goalkeeper,8,Belgium,782,['f4949cc2-5584-49be-b3bc-f47e8b12a83e'],48,Morocco,788,00:04:48.162,Goal Keeper,,,,,,
123507,0.0,,"[2.1, 41.9]",,Set,,Shot Faced,17de6340-bd60-455d-b78b-5e725c5e3372,568,"[2.1, 41.9]",3857283,15,,,1,From Free Kick,Munir Mohand Mohamedi,5233.0,Goalkeeper,24,Belgium,782,['fc73b612-7c75-470c-afcc-c463239142d5'],51,Morocco,788,00:15:51.770,Goal Keeper,,,,,,
123508,0.0,,"[4.6, 40.8]",,Moving,,Shot Faced,b9b48c03-2dd7-4199-815d-9ce2134d9697,572,"[4.6, 40.8]",3857283,16,,,1,From Corner,Munir Mohand Mohamedi,5233.0,Goalkeeper,25,Belgium,782,['02d21eda-f249-4551-89b5-2493f3d4ff70'],22,Morocco,788,00:16:22.632,Goal Keeper,,,,,,
123509,0.0,Both Hands,,Success,Set,Standing,Shot Saved,e4c76151-8086-4a88-816f-3a3430ef72de,681,"[4.7, 43.4]",3857283,18,,,1,Regular Play,Munir Mohand Mohamedi,5233.0,Goalkeeper,29,Morocco,788,['1574a94e-fea2-4896-86fe-709e0e9ab638'],27,Morocco,788,00:18:27.694,Goal Keeper,,,,,,
123510,0.0,,"[2.0, 39.7]",,Set,,Shot Faced,f1ac7f1c-09f9-40c1-9686-8bd29dc6dbec,751,"[2.0, 39.7]",3857283,20,,,1,From Throw In,Thibaut Courtois,3509.0,Goalkeeper,34,Morocco,788,['64064f31-0fda-4322-9391-879fb9644554'],27,Belgium,782,00:20:27.141,Goal Keeper,,,,,,
123511,0.0,,"[1.4, 38.2]",,Set,,Shot Faced,006c0aca-7faa-463f-9bd5-5926dad6e48e,1068,"[1.4, 38.2]",3857283,27,,,1,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,46,Morocco,788,['ce325850-30bb-4464-aed7-6fa9941fc19d'],27,Belgium,782,00:27:27.823,Goal Keeper,,,,,,
123512,0.0,,"[1.5, 36.4]",,Set,,Shot Faced,b72b0ea7-6af8-4fd9-8e80-6de552abc77d,1357,"[1.5, 36.4]",3857283,34,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,56,Morocco,788,['225f3a4d-8b47-42f3-9e2f-b1157ba41abe'],14,Belgium,782,00:34:14.142,Goal Keeper,,,,,,
123513,0.0,,"[5.2, 40.2]",,Set,,Shot Faced,69b04675-e567-4096-8a9d-691a3ddd32ed,1379,"[5.2, 40.2]",3857283,34,,,1,From Goal Kick,Munir Mohand Mohamedi,5233.0,Goalkeeper,57,Belgium,782,['ab86aca8-017a-4a87-8dbf-26f269b3c95d'],54,Morocco,788,00:34:54.542,Goal Keeper,,,,,,
